epoch,loss
0,7.894284426895465
1,6.954461260390174
2,6.471645661453617
3,6.0815689084028515
4,5.756636684132055
5,5.465787886130467
6,5.221705358075302
7,5.003078456545381
8,4.750009837742112
9,4.548510561912756
10,4.295536512866864
11,4.11372850846595
12,3.9003634432981666
13,3.7219061034530085
14,3.5046660836994556
15,3.340444507198507
16,3.183217887167851
17,3.0584157336497633
18,2.935534222674262
19,2.80696354898851
20,2.660250403246252
21,2.5517250800818068
22,2.463749149112586
23,2.3741466517527776
24,2.3115343129580754
25,2.183877903015639
26,2.0972211781139634
27,2.032789204647249
28,1.9792609098458975
29,1.8976162094031088
30,1.7649762037121401
31,1.7319081607817162
32,1.6420308610765368
33,1.5861731873157345
34,1.482331687356268
35,1.4254520918706182
36,1.3824698240151023
37,1.4039056126631335
38,1.3022220812388519
39,1.2820744392280319
40,1.2143510318109019
41,1.1508498679220946
42,1.1254780407031257
43,1.0862934765675065
44,1.029686640638086
45,1.0100062697359364
46,0.9969339163328624
47,0.9988159587361629
48,0.9803768515406506
49,0.9294992876034822
