epoch,loss
0,7.386038816192309
1,7.013806192955553
2,6.766254118599275
3,6.5611714497919404
4,6.349488229412466
5,6.149563894826024
6,5.998638567051883
7,5.769561974772762
8,5.617276316607195
9,5.430012208735126
10,5.212024529912838
11,5.027206389054152
12,4.8211398352154005
13,4.623945169208986
14,4.359390346464238
15,4.154028395001824
16,3.9696860607044653
17,3.7322522251893413
18,3.5858661958888005
19,3.3293053816425626
20,3.1480350440621687
21,2.946846594111566
22,2.793999732316109
23,2.5850394998337016
24,2.4937720348394548
25,2.282271229279941
26,2.124476108567568
27,2.0049914236391304
28,1.9600813413638192
29,1.804169341883035
30,1.7172360006664902
31,1.6372221095191843
32,1.5325529858637972
33,1.424405011423546
34,1.357911477167505
35,1.3093231953648206
36,1.2738811012360705
37,1.2176079201057282
38,1.1821502621858304
39,1.1391126954441781
40,1.123291988064699
41,1.0331771880362413
42,0.9640597462757504
43,0.9221495206937104
44,0.9132646946729212
45,0.8880346339367208
46,0.8829958898444229
47,0.8322382652542432
48,0.8177559758307927
49,0.7785326653941238
