epoch,loss
0,7.335327582264195
1,6.811015945047476
2,6.500044685390238
3,6.171722323607075
4,5.844315644667031
5,5.544717955361835
6,5.245625079867122
7,4.9936143440054686
8,4.689163566566196
9,4.400611548659498
10,4.119364204969183
11,3.8642151953340713
12,3.610388283717146
13,3.4248002280593437
14,3.1047876679370017
15,2.907502932436861
16,2.671909865357001
17,2.5033369821149787
18,2.36996910495543
19,2.128684696278568
20,2.0203638045765064
21,1.9273456528408053
22,1.786972778523785
23,1.6950272372362414
24,1.5652176983337867
25,1.4568283521705159
26,1.4390028394623002
27,1.32688840554263
28,1.2890714372848286
29,1.2651881680525807
30,1.2041535877912641
31,1.1411358904859241
32,1.1717112707450714
33,1.0620798473242357
34,1.0529610411767223
35,0.965071519612232
36,0.9437978406212998
37,0.9841572838251423
38,0.953044639911635
39,0.941595912496628
40,0.8536607660837827
41,0.8500499604891821
42,0.8232276726058536
43,0.8245178401108317
44,0.7995062603809889
45,0.8174143426850476
46,0.8119338233886547
47,0.827552220041816
48,0.7816184623698411
49,0.7417166891143514
