epoch,loss
0,6.828324445727683
1,6.307280038868762
2,5.85023926730132
3,5.517021636068322
4,5.328437126261904
5,5.1350241570017445
6,5.064145886918009
7,4.975840143622266
8,4.903674025831111
9,4.869995660318602
10,4.799051630636755
11,4.731278109590412
12,4.719885275791238
13,4.684748081705678
14,4.6465390395479185
15,4.5900277636159
16,4.566134359369326
17,4.505262551395537
18,4.486182149730535
19,4.470199965951431
20,4.404101472404135
21,4.356544724660902
22,4.36012979488277
23,4.252914108423332
24,4.278800329371314
25,4.243193957074802
26,4.220747036350832
27,4.218602476008174
28,4.164643868329737
29,4.111205527530843
30,4.0817632890825895
31,4.028688143246138
32,4.037323512423977
33,4.011671587051059
34,3.924235380274966
35,3.9070122837021923
36,3.9058981269248565
37,3.85965712985002
38,3.8847075439178362
39,3.8548706009160334
40,3.8409505385649663
41,3.853782285597656
42,3.7642226171253914
43,3.777542089098063
44,3.7521654748836752
45,3.728828946549689
46,3.6899443407553925
47,3.714254467930626
48,3.699172338648657
49,3.6792464503890505
