epoch,loss
0,7.390671110525404
1,6.98830839746017
2,6.717010882246112
3,6.475229203752715
4,6.216668104153556
5,5.955144663841334
6,5.685565831861802
7,5.390520715754858
8,5.19135390419807
9,4.903657251508569
10,4.571706537360847
11,4.29659485134578
12,3.9852819165662385
13,3.7202382186962435
14,3.3905186287134703
15,3.170148903663946
16,2.856863682929682
17,2.5939377640395813
18,2.36751036424794
19,2.0895494821272202
20,1.929084233997805
21,1.7658187429075745
22,1.6054779241525496
23,1.476681077469977
24,1.3134969429461105
25,1.2360509358999114
26,1.1290292355255365
27,1.031154833973126
28,0.9436158348143049
29,0.8887303947678671
30,0.8442518568411146
31,0.7738782708684155
32,0.6890303622818159
33,0.6582080903564033
34,0.6097981823803752
35,0.5800192585636612
36,0.5918867111412836
37,0.5689463041599998
38,0.533690963324938
39,0.5276982894899115
40,0.5119552009020902
41,0.5105388384225156
42,0.49533352214465015
43,0.48090716253025884
44,0.4802276343236462
45,0.48067993830311123
46,0.45846717841503215
47,0.4469030926461232
48,0.4436675384317598
49,0.42786357052307594
