epoch,loss
0,6.95954729100125
1,6.547651965167561
2,6.377300630154659
3,6.164598630251255
4,5.992802727709242
5,5.805979444770053
6,5.605580469821593
7,5.47218002100163
8,5.27159771507169
9,5.179432591368556
10,4.979234686830671
11,4.818480065971585
12,4.63796093479747
13,4.453627113150282
14,4.259967398213298
15,4.092045388217213
16,3.9096696202458365
17,3.6705263043627325
18,3.5229450118960592
19,3.328056070539686
20,3.1551845716728217
21,2.9924052925417794
22,2.7729494952068707
23,2.6220697075100254
24,2.4693712841751227
25,2.308794893996555
26,2.139176940419848
27,1.9951042418013498
28,1.8542931176092323
29,1.800649620076077
30,1.691150438072335
31,1.5427607561674779
32,1.4594854813808502
33,1.3473387010190334
34,1.2003339784890272
35,1.1019072490766404
36,1.0830081268819536
37,0.9820809692625533
38,0.9496035187559136
39,0.8890813307205157
40,0.7722958950122424
41,0.7856687590380793
42,0.7024872585465992
43,0.7046413135777625
44,0.648096162256239
45,0.6123646064135198
46,0.5910585320573247
47,0.5446264095116206
48,0.508977005850782
49,0.49488123665508044
