epoch,loss
0,6.6093553426879055
1,5.881115823926502
2,5.38478897803065
3,5.030413466219284
4,4.778643741829022
5,4.580695387473189
6,4.367767758249545
7,4.180558684254984
8,4.008764089883181
9,3.819768688434328
10,3.6636177400555785
11,3.4580301353041394
12,3.2912985282433103
13,3.1517377148744448
14,3.035813025856387
15,2.891675442284265
16,2.7359474018879046
17,2.622176853323813
18,2.507122726920034
19,2.3958741161302166
20,2.3246074008757187
21,2.1868336219160422
22,2.0891201053412787
23,1.9940524500158816
24,1.9149785258553245
25,1.8151967345630637
26,1.7473539844933514
27,1.6605449451468668
28,1.5892410626494446
29,1.5269831181494826
30,1.4705950383752642
31,1.398401712080035
32,1.328010312362612
33,1.303924941693791
34,1.2289904402118588
35,1.2120955103370623
36,1.1565994911429038
37,1.117426389305919
38,1.0449429360764169
39,1.0235607544504235
40,0.9889459046796396
41,0.954396058443206
42,0.9327452421418934
43,0.9285218119621277
44,0.8822128302354647
45,0.8717214980485131
46,0.8259930659078306
47,0.8229015515666865
48,0.8064526039350425
49,0.7334379919262412
