epoch,loss
0,7.190015046780562
1,6.676305470627903
2,6.35265391739368
3,6.068904571500118
4,5.791759993858371
5,5.525697508792927
6,5.266846688643602
7,4.9725188981525195
8,4.708136162753738
9,4.440273141406044
10,4.197444924456289
11,3.8832716544813835
12,3.653040617523458
13,3.397993521181687
14,3.153947270443826
15,2.900865844303075
16,2.6728234855588995
17,2.4732682247939364
18,2.2368013381130885
19,2.063674415594996
20,1.935433291809929
21,1.7729167552585718
22,1.6641913707217029
23,1.5735274702181323
24,1.462811023384617
25,1.3419781579003578
26,1.286047068866356
27,1.2472810602560316
28,1.2089153032972828
29,1.1701134457757756
30,1.0556126252941123
31,1.0289936780102442
32,0.9843985474016598
33,0.9748260900442847
34,0.9645051890006814
35,0.8668925870219625
36,0.8565253393606631
37,0.825900716980126
38,0.7923430982922226
39,0.7660479242658987
40,0.7540993902958277
41,0.7058274106470689
42,0.6909131222151718
43,0.7230269173798309
44,0.6816430496114911
45,0.7130312388189337
46,0.6680592006946375
47,0.645929531542405
48,0.6019922648940206
49,0.6054930354550107
