epoch,loss
0,7.203850466500288
1,6.52912605108705
2,6.099002276201668
3,5.790599216080312
4,5.445299167303169
5,5.183614719963674
6,4.982048583293111
7,4.768889225316498
8,4.5655635379770265
9,4.3605112193515465
10,4.12971044336475
11,3.9573323119361445
12,3.7286628762131215
13,3.555987894347629
14,3.3561235898695654
15,3.1625861091621266
16,3.0179476703300416
17,2.826455553091547
18,2.712399352646474
19,2.5316976764292085
20,2.4055478464132585
21,2.294025444572077
22,2.1604867556466245
23,2.016609621591538
24,1.9327294655940817
25,1.8600283217317652
26,1.745699829275503
27,1.6526775641261406
28,1.548993208076594
29,1.49886342044334
30,1.3852386811994157
31,1.3984806597139101
32,1.2427622885824
33,1.2102845544054073
34,1.1812891595581043
35,1.111679956832397
36,1.0626374878364164
37,1.0235756511020961
38,0.9681218235794479
39,0.9400918110267921
40,0.9015135894640811
41,0.9092516550946536
42,0.8611465303590463
43,0.8327987813537225
44,0.7899067300436257
45,0.7518466998758556
46,0.7565719470053723
47,0.7064244785820538
48,0.7105294905321778
49,0.6698755817077819
