epoch,loss
0,7.956385268018885
1,7.491223945094432
2,7.032138242042587
3,6.664814716690432
4,6.406589810479162
5,6.18457096344034
6,5.921482441551463
7,5.669824909182797
8,5.407547865717493
9,5.15267993390054
10,4.880254899186297
11,4.5993325856680345
12,4.335754061741894
13,4.071342060723233
14,3.834343827837515
15,3.596988796487032
16,3.3737464292153745
17,3.218582733560434
18,3.0348449707186975
19,2.938847994664228
20,2.7294371282252357
21,2.5932792474209756
22,2.5280659544475714
23,2.3785366294120824
24,2.329710512594177
25,2.20865417492304
26,2.1351485297541304
27,2.0495984905455953
28,1.9762360884191785
29,1.9452214026124084
30,1.8604008128719343
31,1.7879337364750545
32,1.6832173776969188
33,1.633013369560553
34,1.6062315925907107
35,1.5687001723623368
36,1.5440137457567287
37,1.438768508658543
38,1.3963934075279534
39,1.3940060936805083
40,1.3242915357194798
41,1.3081311482296203
42,1.2951172900931809
43,1.2436375241899398
44,1.2635248586837176
45,1.1870587025492274
46,1.2001949607119071
47,1.1525129960262255
48,1.1260592254605035
49,1.1421538931259838
