epoch,loss
0,7.355157200399217
1,6.49645578662855
2,5.974902343822139
3,5.563606299719183
4,5.20939742725303
5,4.881201933984857
6,4.5535089621565525
7,4.275463482074766
8,3.9932139776478017
9,3.7580173383502125
10,3.5098016736366744
11,3.305947289704916
12,3.0769592422580576
13,2.8871588669999104
14,2.737529745891848
15,2.538000485630151
16,2.442198911701497
17,2.322154092626384
18,2.1841533517693246
19,2.1050862603216416
20,1.9134482882928199
21,1.8569328709196937
22,1.7691615421815285
23,1.6907981649018633
24,1.6419218686182453
25,1.6028270145678123
26,1.5448561538005199
27,1.5019364612185468
28,1.4592492452367531
29,1.4302067847728008
30,1.3434034085490159
31,1.3256384644223413
32,1.2833876069663332
33,1.2704192621805304
34,1.2155455833754634
35,1.1748196537213318
36,1.1438283759328494
37,1.1609991054852322
38,1.0843010734592011
39,1.083770589866364
40,1.0351096806475686
41,1.0423791415301826
42,1.0248113564481893
43,0.9818813587551579
44,0.9560695664334405
45,0.9636406108579189
46,0.9512930998012266
47,0.9136257138266686
48,0.9268284796676549
49,0.8838071160345323
