epoch,loss
0,7.3574634345403265
1,6.288286262600749
2,5.818603268444423
3,5.484952604747603
4,5.237460973876127
5,5.0361619881089466
6,4.87050100451973
7,4.748136325777153
8,4.614867142136831
9,4.485389543455851
10,4.361425033620986
11,4.284891058444055
12,4.164266737563467
13,4.098659833118579
14,3.9705172396720725
15,3.9092755262349055
16,3.827019812290627
17,3.786795634596214
18,3.6732176401628975
19,3.6265610772359764
20,3.5762380299300705
21,3.4966771939275803
22,3.4282908896182445
23,3.3390998632811026
24,3.268699799561639
25,3.2693157122259673
26,3.1555658807145788
27,3.115880431704641
28,3.011135838709671
29,2.9840614551271183
30,2.9745903868278636
31,2.856753099817833
32,2.83040800362076
33,2.7409064230190254
34,2.6619352491957997
35,2.609145033520933
36,2.515151374344669
37,2.4579855680926856
38,2.4547955630134566
39,2.3525448251277843
40,2.2826539252666715
41,2.2614906936365125
42,2.251314811595865
43,2.173234422617309
44,2.092119673004003
45,2.0699858965218874
46,1.9347028778415585
47,1.9199427746711892
48,1.8517339642319965
49,1.7644009853008868
