epoch,loss
0,6.945299162394304
1,5.9997161416989
2,5.477533750884538
3,5.0750236003956894
4,4.796288220056943
5,4.510871775606845
6,4.28358897941486
7,4.078266383600881
8,3.910077226461709
9,3.7557690766148224
10,3.550649408215019
11,3.4217400993553766
12,3.3357973430788492
13,3.1959539880143835
14,3.07541355911491
15,2.965424058976902
16,2.879387413740619
17,2.8381002392021784
18,2.6799921901820936
19,2.57831301218767
20,2.525272982263473
21,2.440933926654277
22,2.3592810718418322
23,2.2769570230745946
24,2.215735398593216
25,2.1913154950686073
26,2.084330916174145
27,2.0510831165129257
28,2.0196907598691016
29,1.9379230587809875
30,1.918230209175346
31,1.8601932922230469
32,1.8447404843926198
33,1.7919911409023883
34,1.755121497628306
35,1.6855906688498343
36,1.680868372004083
37,1.6315491702155402
38,1.5981672568754717
39,1.5610776733844838
40,1.5402847580337893
41,1.5159019250242576
42,1.4971362407710151
43,1.4897883779997982
44,1.4564694740324924
45,1.4404604077569751
46,1.4218007538258683
47,1.3862082007083487
48,1.3309785245235008
49,1.3300964634008057
