epoch,loss
0,6.50743155230406
1,5.785935079106048
2,5.341580686993479
3,4.976503622601064
4,4.722091814996657
5,4.4954978142301165
6,4.310682724246204
7,4.115308403277075
8,3.947372000268165
9,3.779266991052683
10,3.643401308262602
11,3.497550700573211
12,3.3775260683646287
13,3.270848470223019
14,3.14507984331083
15,3.0273133297261694
16,2.9269112752069586
17,2.8219583062184848
18,2.734090989516828
19,2.6458419037972014
20,2.59935803939111
21,2.5073771974796024
22,2.43170139683515
23,2.360724390590675
24,2.293768103855952
25,2.235649283665522
26,2.143587277521248
27,2.1112479863821654
28,2.044322516978133
29,2.0003860997508065
30,1.953411124430496
31,1.88147237845039
32,1.8542484100367622
33,1.7916981560579812
34,1.7627125325931572
35,1.6862901859633928
36,1.6669321371462174
37,1.6135635897084868
38,1.6016344772777888
39,1.5334282467858704
40,1.506776925442989
41,1.461946892784458
42,1.4080913862361206
43,1.3500908735411772
44,1.326508329269734
45,1.3259192871171224
46,1.3245937761992965
47,1.3894301175610009
48,1.3250389348146303
49,1.2089413464415235
