epoch,loss
0,7.318089235929065
1,6.428646510740272
2,5.842280451360521
3,5.419169534893872
4,5.036584034449394
5,4.695582774331097
6,4.411473023729137
7,4.110532428421159
8,3.83112083422795
9,3.563326799562948
10,3.3219528495814545
11,3.0930506183051487
12,2.867934909873218
13,2.672653689687443
14,2.4947918102528432
15,2.3269919186785435
16,2.202959215045877
17,2.069831426854213
18,1.9556909115159384
19,1.840987295137772
20,1.7545033805128667
21,1.651204275246287
22,1.5765269611047725
23,1.511735484838125
24,1.4176826534761784
25,1.4067915648267055
26,1.3253081201515111
27,1.2630528479859615
28,1.22696265618848
29,1.1587370877096403
30,1.1416583294767475
31,1.1171393380042465
32,1.0642463705994178
33,1.048365796658347
34,1.021813759419633
35,0.9937884900916182
36,0.9560275135981694
37,0.9725657154590387
38,0.9693005713049474
39,0.8934756461953612
40,0.8942737184386029
41,0.8773817069231111
42,0.8598945948341791
43,0.8559378848133578
44,0.8529434839373458
45,0.8298921257077114
46,0.8076771696784313
47,0.8358810513805874
48,0.7881968869023172
49,0.7686355540052665
