epoch,loss
0,7.808032299629774
1,7.375086589392145
2,6.92311248523904
3,6.669362261278189
4,6.504633123620828
5,6.377492099552665
6,6.249292345937757
7,6.120235736194115
8,6.004301188896872
9,5.857578029981398
10,5.735099376065524
11,5.584218523223598
12,5.416905493147618
13,5.28675834592225
14,5.08133552465308
15,4.885370073405689
16,4.718522783979569
17,4.518385720673455
18,4.3095357752874115
19,4.101627689962057
20,3.896144101076232
21,3.7429192844829395
22,3.5448370461055925
23,3.4240116529570614
24,3.280338511756633
25,3.094236405280429
26,2.9603121663759455
27,2.8583131227362477
28,2.7381138734611943
29,2.60294646892884
30,2.5193638059533865
31,2.420738997138613
32,2.278061239957654
33,2.245236982324402
34,2.147220713963001
35,2.034381446925586
36,1.9736332681971698
37,1.9241411814029352
38,1.8689238151096192
39,1.7978004824873826
40,1.702209222635983
41,1.6591648019894052
42,1.5956096060909841
43,1.5793663803305522
44,1.4790701623993867
45,1.4197963024182385
46,1.3811160019999777
47,1.3201063017608448
48,1.3186389217183607
49,1.3083517063216865
