epoch,loss
0,6.804744266679716
1,5.865329641899241
2,5.329774895304637
3,4.988582586181463
4,4.6676449415992725
5,4.443339608854666
6,4.192223351513625
7,3.980136335011377
8,3.78846170270466
9,3.6269733370849195
10,3.4934856204506968
11,3.334908458204288
12,3.2013650978095756
13,3.0969105786004425
14,2.9965160939864077
15,2.897117914959817
16,2.8035962369501934
17,2.6956582899481
18,2.6331714098873173
19,2.521662364384192
20,2.4691527646099805
21,2.3941566090980397
22,2.3359278309045495
23,2.28541693512199
24,2.2019022548682914
25,2.1368462379942548
26,2.083311607805396
27,2.0296083128429245
28,1.995611229994311
29,1.9435795898363715
30,1.877706850750995
31,1.8440213028190215
32,1.8231346823952415
33,1.7815539239684202
34,1.7056391753357198
35,1.7124121631828912
36,1.6488871629740791
37,1.5948630774274786
38,1.5767945835161485
39,1.5409612252126579
40,1.5227935653129445
41,1.4857887864343433
42,1.4471694544620624
43,1.4263067994864813
44,1.399459480778161
45,1.3796954597679743
46,1.3494743429254057
47,1.3365995033105522
48,1.3288567981590846
49,1.3081438479156051
