epoch,loss
0,6.5362794770761825
1,5.763731321639563
2,5.305284124859692
3,5.134349938680434
4,4.828120171435956
5,4.5553515639295705
6,4.346876899636474
7,4.154505815731703
8,3.9727365152370293
9,3.7873167220422266
10,3.6410572289009773
11,3.5032215931946946
12,3.3689954088049294
13,3.2050123943614772
14,3.1240641877966286
15,2.998925754539595
16,2.90329360820838
17,2.799447705289551
18,2.7036622859082042
19,2.6581188061768724
20,2.5541901165211693
21,2.4695461957882614
22,2.404693361335017
23,2.353102920088307
24,2.288890773728049
25,2.2182586320053193
26,2.1615838209788003
27,2.1166164268403365
28,2.059319514259549
29,1.966306619390228
30,1.9337928121141663
31,1.8790619354511389
32,1.8448202424265694
33,1.8098723197124413
34,1.74013696901897
35,1.6995231674973077
36,1.6615426615615334
37,1.6110629572200588
38,1.5813543704839854
39,1.560726082301469
40,1.479664308079601
41,1.4541945664370084
42,1.4113493454761994
43,1.3683483191495815
44,1.3226180205918863
45,1.3119755538963003
46,1.2780902606730866
47,1.295755237752399
48,1.2664069308801986
49,1.2200159881947308
