epoch,loss
0,7.623375057799262
1,6.642253015026356
2,5.94281099015062
3,5.353278448746639
4,4.881439398669596
5,4.434467611635256
6,3.9983345395738974
7,3.657601199434988
8,3.2999742537174583
9,2.981079983167678
10,2.6771473786178626
11,2.466495598074775
12,2.2462858933510272
13,2.038865536263904
14,1.905426821431274
15,1.7971538389628787
16,1.6524740831469589
17,1.580733006339778
18,1.4887448829487435
19,1.4102312758002642
20,1.3487147402557187
21,1.312698152783157
22,1.2481278154366422
23,1.2133297657348074
24,1.1977570907874677
25,1.1402123801925648
26,1.1270200905372512
27,1.0743623330908
28,1.0557859021256555
29,1.0392370729607605
30,1.035396193511456
31,0.9851154725319184
32,0.9592170317030553
33,0.9353909377688132
34,0.894854429945256
35,0.9051262953746244
36,0.8864593973512169
37,0.88068593687044
38,0.8907413173396632
39,0.858915204147123
40,0.8322647371382084
41,0.8356314864735933
42,0.8225131956567554
43,0.7966824410096655
44,0.7864187670485029
45,0.7685157288357897
46,0.7699279550861262
47,0.7465420004987867
48,0.7597801790297406
49,0.7407106559887622
