epoch,loss
0,6.607371540325171
1,6.107876726530704
2,5.675232594137016
3,5.3227338623161895
4,5.037593791233236
5,4.739594230300417
6,4.551127282019636
7,4.2973776103264125
8,4.1240876068421946
9,3.975378350396851
10,3.8072440252831234
11,3.6841298387677623
12,3.518653500619246
13,3.3614884904481257
14,3.2181834176157786
15,3.0730903583954725
16,2.9660875274108682
17,2.780578506252474
18,2.63256191688167
19,2.5812608221268136
20,2.416881082045972
21,2.271079702792655
22,2.208894630572704
23,2.1152583117061723
24,2.008270022457768
25,1.9238565872662032
26,1.8901245494184382
27,1.7793436805207525
28,1.737413367234682
29,1.673366078779326
30,1.5575292485842553
31,1.5956277693536014
32,1.5211237299582068
33,1.4461557465781718
34,1.4496891933869278
35,1.3909805631717445
36,1.3519629192112679
37,1.31382720813879
38,1.2922571436244639
39,1.2856523102052646
40,1.2632489627729508
41,1.250865568767241
42,1.209122072512181
43,1.1644352191257317
44,1.152742682190197
45,1.167422280838741
46,1.1420790929490796
47,1.1046277883663849
48,1.0817928060614683
49,1.0921702832233167
