epoch,loss
0,5.7304830490126255
1,5.3892954219629825
2,5.253937244415283
3,5.029661577841917
4,4.822561264909817
5,4.748472833546249
6,4.685991934056256
7,4.6362910889620315
8,4.545101049831188
9,4.4987127262234035
10,4.425691927154932
11,4.4041705942241105
12,4.3738577326647325
13,4.325264191496743
14,4.269051570996941
15,4.220942350802518
16,4.217218304029113
17,4.179198999945381
18,4.128135350766086
19,4.114296968066061
20,4.079605806026424
21,4.05618402770494
22,3.991030848658281
23,3.970649432874467
24,3.9277685460050535
25,3.87404789218519
26,3.820077502967235
27,3.8457711797745615
28,3.762139446338744
29,3.7691254960117653
30,3.714454001874767
31,3.6311018597709195
32,3.641579381290694
33,3.580871439939007
34,3.569298065122782
35,3.5049496843348473
36,3.502088832680878
37,3.4104523336211767
38,3.381898741835432
39,3.335676850087028
40,3.31255631298644
41,3.2650090859184755
42,3.2539130795808333
43,3.17394015775956
44,3.169279129893078
45,3.0345554090287177
46,2.969906604704081
47,2.9948094052414134
48,2.89834783892309
49,2.865749343003826
