epoch,loss
0,8.121246901623646
1,7.671887401192115
2,7.220180508671517
3,6.846683730182112
4,6.573918902897352
5,6.33357645653962
6,6.095452412992112
7,5.853644741352363
8,5.578700903114504
9,5.313797142519661
10,5.043639506645875
11,4.7644501046991135
12,4.536684411090624
13,4.26426617543266
14,4.050445131660676
15,3.8229579255909485
16,3.6322507065624134
17,3.4495822531502673
18,3.305322073862336
19,3.1607190581570257
20,3.0270584278212582
21,2.9050543453084496
22,2.755254574027582
23,2.637488359567155
24,2.56889194106059
25,2.492187911820988
26,2.3968138007226916
27,2.322366727247182
28,2.221423024916322
29,2.137402786996768
30,2.096872947404464
31,2.031107985802058
32,1.9798422987596573
33,1.917190061683829
34,1.8503600447338286
35,1.783948766803679
36,1.7571366098018972
37,1.6732935634880266
38,1.6524267175632081
39,1.6334104861487446
40,1.6798605774447157
41,1.5497022382112051
42,1.5514105939538085
43,1.4929656860565221
44,1.454155116202705
45,1.4432030003651695
46,1.4213692394056638
47,1.4056428744075036
48,1.3963240626043623
49,1.3403811240647838
