epoch,loss
0,7.8440974290627405
1,7.401872752038923
2,7.02750558365547
3,6.769830585950874
4,6.6001436656531425
5,6.471012281389983
6,6.352245194978448
7,6.2261652838819685
8,6.115643929991906
9,5.989688511072085
10,5.850640151288563
11,5.734452272632999
12,5.614448209841096
13,5.464700051354539
14,5.322243970703794
15,5.1602333918669
16,5.016790508274063
17,4.870609094105552
18,4.706038394138949
19,4.538849361864219
20,4.371075287758116
21,4.220979136299802
22,4.044684183233446
23,3.8967928411476165
24,3.7423789486942063
25,3.628485691183275
26,3.4548473660531114
27,3.3431018096200655
28,3.187587364973775
29,3.096471179133234
30,2.9529406339682116
31,2.826642860058611
32,2.6854857240381786
33,2.600311384416355
34,2.5056852742653604
35,2.4270521764103004
36,2.342436691125234
37,2.3093775053264927
38,2.1624473923072713
39,2.088244210320165
40,1.973896754571641
41,1.9355481011300764
42,1.8399704220602078
43,1.8003664101816585
44,1.7371368452134834
45,1.6714663503179512
46,1.7331915311366914
47,1.558888362302565
48,1.503432638023004
49,1.488371182287515
