epoch,loss
0,6.641149100298116
1,5.764921241848796
2,5.1971900292475866
3,4.8336620127901115
4,4.522933700790258
5,4.251056383380115
6,3.962588408929467
7,3.745504365437727
8,3.590261041541625
9,3.3710176331392803
10,3.2227967389547616
11,3.0626482668421025
12,2.909315873391393
13,2.798106045049671
14,2.6798615981347327
15,2.573777992905224
16,2.468977734475348
17,2.368338949214559
18,2.269505677416892
19,2.209745581422138
20,2.119474482720779
21,2.0634317681683334
22,1.9710065359303752
23,1.9138635535304735
24,1.8400644084701685
25,1.819964263379228
26,1.7705653573834919
27,1.7117641892147248
28,1.6675255909648579
29,1.6293009572610173
30,1.569617929034353
31,1.5189879915931008
32,1.470983593560741
33,1.4363855075098328
34,1.3888085912228554
35,1.3804350586417105
36,1.318559580660881
37,1.303379537289101
38,1.278841991027965
39,1.308948246837815
40,1.2548123648826113
41,1.2220213156143056
42,1.1716836031447067
43,1.1220195164302331
44,1.1306938009059175
45,1.0972635390910697
46,1.0903599898635303
47,1.053549671311443
48,1.0474587194693619
49,1.0101131774931857
