epoch,loss
0,6.887329457576317
1,6.134481791601421
2,5.669889458374082
3,5.297700767590875
4,4.995385081440614
5,4.759371572121891
6,4.517330980393135
7,4.293855632988581
8,4.092137725948135
9,3.892665359452799
10,3.715253750636914
11,3.5841277844670665
12,3.4081043685197367
13,3.2921649611895503
14,3.1752207297651633
15,3.0562575453715812
16,2.939726692564944
17,2.843179163665329
18,2.7866863987662573
19,2.6452553290693626
20,2.5836271760080955
21,2.487666849933233
22,2.4212565717199093
23,2.3553202115359575
24,2.276284290236246
25,2.1972544077978373
26,2.111240455675402
27,2.059323749643691
28,1.9541738932552375
29,1.9132899283440477
30,1.887204586652538
31,1.8234235723890235
32,1.7470728119752392
33,1.7011945379080118
34,1.6987777132130222
35,1.5950786348007173
36,1.5708139039561642
37,1.5407747041787123
38,1.4756069460044285
39,1.4295915010127616
40,1.4169007514385468
41,1.3413785489661552
42,1.3004982383846084
43,1.278582844558952
44,1.2508658751758892
45,1.1948532982075468
46,1.2070122447650253
47,1.1717395606077847
48,1.1322391125404165
49,1.0926766079675758
