epoch,loss
0,8.183179666605126
1,7.710258742394126
2,7.326988237656307
3,7.043781244077377
4,6.888414358329649
5,6.747890703200048
6,6.6133527388220745
7,6.496046431620552
8,6.388767858800508
9,6.245875311551882
10,6.135505930728028
11,5.987104646681494
12,5.867448956883865
13,5.717654216686625
14,5.57744463840238
15,5.4117146989709015
16,5.24844342723226
17,5.080642230210158
18,4.8985339537856625
19,4.7033264697727075
20,4.51771058684311
21,4.3222089136137365
22,4.137808189136697
23,3.9710610450131685
24,3.749768769795563
25,3.5751487849040564
26,3.379813271982852
27,3.2412082624933753
28,3.07394177021348
29,2.91619286608805
30,2.755783377793161
31,2.6024729109215317
32,2.451790766884189
33,2.31965687409637
34,2.246210857904635
35,2.113349012188628
36,1.9581763781728814
37,1.8826133082848915
38,1.7672731700012063
39,1.7274149738831275
40,1.5888703389544645
41,1.543256524728841
42,1.5042569682848834
43,1.39207764913022
44,1.2939822143545967
45,1.3289469162052088
46,1.2312686003399083
47,1.2146142319010256
48,1.220249282776492
49,1.1324825963889906
