epoch,loss
0,8.258065656279856
1,7.743589648141721
2,7.237979966252137
3,6.813151622997195
4,6.507921868991769
5,6.184236396217181
6,5.868415875116432
7,5.55899317907646
8,5.297905772226537
9,4.97037086916921
10,4.6742917017014465
11,4.365354229860066
12,4.058055427729928
13,3.749057765639769
14,3.4496243361897396
15,3.2110944180931096
16,2.917884942664339
17,2.6643941437588086
18,2.435722942468092
19,2.229873112771993
20,2.0275537020624563
21,1.9005846553332684
22,1.7683732921107376
23,1.6414154376139976
24,1.5634074251442915
25,1.409368840074498
26,1.3605290482794836
27,1.2842913647889056
28,1.2104635674955528
29,1.1395660879709155
30,1.0571254975673745
31,0.9995109787839243
32,1.0206657692544479
33,0.9588175777342665
34,0.9638581223210767
35,0.9174911494060691
36,0.8693643147182382
37,0.8652181632603548
38,0.8446887949189205
39,0.8352547421831725
40,0.825869221947861
41,0.8087050771051557
42,0.7975177544153781
43,0.7823372100191538
44,0.7727548207082856
45,0.7598062255334979
46,0.7611952573965657
47,0.7566157863745975
48,0.7442044742398952
49,0.7472260629520764
