epoch,loss
0,7.131487745019563
1,6.449493788374354
2,6.000204926359491
3,5.624309333838782
4,5.353525445789504
5,5.112390738211674
6,4.867913860957309
7,4.6608084032647366
8,4.456738674153719
9,4.246223633480505
10,4.048285278357825
11,3.8373634524857585
12,3.6194524337592537
13,3.479052355718685
14,3.281076329288252
15,3.0997399135003834
16,2.934970622253851
17,2.7707997320639746
18,2.5880965879032
19,2.464320968481488
20,2.3442756072836457
21,2.2090511422114005
22,2.1058384252207722
23,1.9533752200282468
24,1.8885179340568865
25,1.7887170485216624
26,1.7005745753217574
27,1.5776509718346703
28,1.5140469677960458
29,1.4507108717570687
30,1.3813417521890101
31,1.3086340210531555
32,1.2805733439511142
33,1.2062065700088795
34,1.114880920763997
35,1.1079011179405334
36,1.0378395283817343
37,1.0264769583805247
38,0.96298903988818
39,0.933272701010401
40,0.9293848364959145
41,0.8613617557711032
42,0.8182384702919471
43,0.7835473668917946
44,0.7514310378620737
45,0.7562805077627459
46,0.7399085543024017
47,0.7380650023198525
48,0.7656908146417087
49,0.7047630978829922
