epoch,loss
0,7.208957227895844
1,6.497460890491054
2,6.07795826444086
3,5.669821379319677
4,5.353044958609455
5,5.104131207900977
6,4.82814683854205
7,4.560948671597354
8,4.299419728090179
9,4.03589962600912
10,3.7763882316883257
11,3.548015981912613
12,3.3164358294609957
13,3.041170728375327
14,2.822356276542136
15,2.6209330242010034
16,2.412207158668986
17,2.193296325469167
18,2.0648572721383855
19,1.8915723320916764
20,1.7253168849450238
21,1.6022396653703175
22,1.4784127141600885
23,1.3886055120694563
24,1.315161554834003
25,1.230762964571422
26,1.1374742562806457
27,1.059166393049483
28,1.012169701381112
29,0.9210972145152917
30,0.909144012667473
31,0.8115492683583461
32,0.7801802978622463
33,0.7665423093679941
34,0.7400718920354573
35,0.6759147372963669
36,0.6645507225122467
37,0.6434589723511687
38,0.6172066463989282
39,0.5946505224601653
40,0.5903250298128938
41,0.5814321709082186
42,0.5270369519836873
43,0.5138108622071877
44,0.5023652000247307
45,0.483264861030961
46,0.48176992691631587
47,0.46159388026538883
48,0.43136341298151315
49,0.42413819836651756
